Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Best_Drought_Market,Best_Drought,Best_Drought_Tag,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought_Display,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Brett Berard,NYR,L,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,30.9,7.3,A1+A2,641.5,20.6,20.5,0.947,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,28.7,15.6,1.35,1.35,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,26,0,0,SOG,26,,,,,,,,,,False,False,0,,False,0,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Jaycob Megna,VGK,D,,GOAL,0,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,0.7,7.3,A1+A2,629.33,18.7,6.6,0.94,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,28.7,30.3,0.0,0.0,0.0,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,19,13,14,26,ASSISTS,26,,,,,,,,,,False,False,1,,False,0,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Evgenii Dadonov,NJD,L,,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,9.5,7.3,A1+A2,657.14,23.4,11.5,0.94,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,28.7,74.9,0.36,0.36,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,26,0,0,SOG,26,,,,,,,,,,False,False,0,,False,1,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Nicolas Deslauriers,PHI,L,,GOAL,0,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,15.0,7.3,A1+A2,498.41,7.7,10.8,0.94,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,28.7,55.2,0.27,0.27,0.0,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,24,25,23,GOAL,25,,,,,,,,,,False,False,0,,False,0,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Adam Ginning,PHI,D,,GOAL,0,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,4.5,7.3,A1+A2,920.4,48.3,14.2,0.94,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,28.7,55.2,0.15,0.15,0.0,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,24,22,21,25,ASSISTS,25,,,,,,,,,,False,False,0,,False,0,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Ty Murchison,PHI,D,,GOAL,0,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,2.4,7.3,A1+A2,900.33,45.0,12.6,0.94,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,28.7,55.2,0.06,0.06,0.0,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,24,20,20,25,ASSISTS,25,,,,,,,,,,False,False,0,,False,0,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Angus Crookshank,NJD,C,,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,10.9,7.3,A1+A2,516.38,8.6,9.2,0.94,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,28.7,74.9,0.38,0.38,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,25,0,0,SOG,25,,,,,,,,,,False,False,0,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Arthur Kaliyev,OTT,R,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,12.6,18.9,A1+A2,636.5,19.6,16.2,0.94,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,28.7,58.6,6.53,1.83,0.0,,,,COOL,COOL,COOL,4.7,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,24,0,0,SOG,24,,,,,,,,,,False,False,1,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Hayden Hodgson,OTT,R,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,15.4,7.3,A1+A2,381.67,2.9,10.0,0.94,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,28.7,58.6,0.53,0.53,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,24,0,0,SOG,24,,,,,,,,,,False,False,1,,False,1,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Xavier Parent,NJD,C,,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,8.9,7.3,A1+A2,514.4,8.1,8.2,0.94,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,28.7,74.9,0.41,0.41,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,24,0,0,SOG,24,,,,,,,,,,False,False,0,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Xavier Bourgault,OTT,R,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,13.0,7.3,A1+A2,403.0,3.3,9.1,0.94,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,28.7,58.6,3.76,3.76,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,23,0,0,SOG,23,,,,,,,,,,False,False,1,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Samuel Helenius,LAK,C,,GOAL,0,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,22.8,7.3,A1+A2,421.0,3.8,13.6,0.94,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.007990411506192568,0.0,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,32.4,29.2,0.51,0.51,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,23,0,0,SOG,23,,,,,,,,,,False,False,0,,False,0,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Jacob Gaucher,PHI,C,,GOAL,0,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,9.5,7.3,A1+A2,526.0,10.0,8.8,0.94,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,28.7,55.2,0.85,0.85,0.0,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,21,22,23,ASSISTS,23,,,,,,,,,,False,False,0,,False,0,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Jett Luchanko,PHI,C,,GOAL,0,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,6.3,7.3,A1+A2,538.0,11.5,7.7,0.94,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,28.7,55.2,0.31,0.31,0.0,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,20,20,23,ASSISTS,23,,,,,,,,,,False,False,0,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Juuso Parssinen,NYR,C,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,22.0,18.9,A1+A2,535.79,11.0,18.7,0.944,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.02418054809242343,0.0,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,34.1,15.6,1.29,0.61,0.0,,,,COOL,COOL,COOL,0.67,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,21,0,0,SOG,21,,,,,,,,,,False,False,0,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Scott Morrow,NYR,D,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,16.5,31.1,A1+A2,942.47,50.2,28.4,0.961,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.22556390977443608,0.0,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,36.7,15.6,1.81,0.29,0.0,,,,COOL,COOL,COOL,1.52,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,21,0,0,SOG,21,,,,,,,,,,False,False,0,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Urho Vaakanainen,NYR,D,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,18.0,31.1,A1+A2,822.5,35.9,26.2,0.957,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.6730229949523275,0.2243409983174425,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,42.5,15.6,1.75,0.31,0.0,,,,COOL,COOL,COOL,1.44,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,21,0,0,SOG,21,,,,,,,,,,False,False,0,,False,0,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Taylor Ward,LAK,R,,GOAL,0,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,15.7,25.9,A1+A2,663.5,24.4,21.0,0.948,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.047299960583366184,0.023649980291683092,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,35.8,29.2,5.97,1.23,0.0,,,,COOL,COOL,COOL,4.74,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,21,0,0,SOG,21,,,,,,,,,,False,False,0,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Brennan Othmann,NYR,L,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,20.9,7.3,A1+A2,524.14,9.6,13.9,0.94,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,28.7,15.6,1.18,1.18,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,20,0,0,SOG,20,,,,,,,,,,False,False,0,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Dennis Gilbert,OTT,D,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,0.7,7.3,A1+A2,830.0,37.3,10.3,0.94,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,28.7,58.6,0.0,0.0,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,20,0,0,SOG,20,,,,,,,,,,False,False,1,,False,1,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Shane Lachance,NJD,L,,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,0.7,7.3,A1+A2,445.0,4.8,3.8,0.94,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,28.7,74.9,0.0,0.0,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,20,0,0,SOG,20,,,,,,,,,,False,False,0,,False,1,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Nathan Lgar,NJD,R,,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,0.7,7.3,A1+A2,495.0,7.2,4.3,0.94,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,28.7,74.9,0.0,0.0,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,20,0,0,SOG,20,,,,,,,,,,False,False,0,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Kurtis MacDermid,OTT,L,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,3.5,18.9,A1+A2,241.06,0.5,8.3,0.94,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,,,,0.0,32.1,,,,,,,0.015710919088766692,0.015710919088766692,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,33.1,58.6,0.62,0.03,0.0,,,,COOL,COOL,COOL,0.59,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,18,0,0,SOG,18,,,,,,,,,,False,False,1,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Jaroslav Chmelar,NYR,R,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,14.6,7.3,A1+A2,471.33,6.2,10.4,0.94,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,28.7,15.6,0.74,0.74,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,17,0,0,SOG,17,,,,,,,,,,False,False,0,,False,0,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Andre Lee,LAK,L,,GOAL,0,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,10.0,7.3,A1+A2,558.75,12.9,9.6,0.94,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.026881720430107527,0.0,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,34.3,29.2,0.68,0.68,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,17,0,0,SOG,17,,,,,,,,,,False,False,0,,False,0,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Jacob Moverare,LAK,D,,GOAL,0,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,4.1,7.3,A1+A2,543.0,12.4,6.9,0.94,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,28.7,29.2,0.07,0.07,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,14,0,0,SOG,14,,,,,,,,,,False,False,0,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Justin Dowling,NYR,C,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,6.3,7.3,A1+A2,431.5,4.3,6.3,0.94,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,28.7,15.6,0.61,0.61,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,12,0,0,SOG,12,,,,,,,,,,False,False,0,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Anton Blidh,NYR,L,,GOAL,0,,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,2.4,7.3,A1+A2,465.5,5.7,4.8,0.94,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,,,,0.0,32.1,,,,,,,0.0,0.0,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,28.7,15.6,0.09,0.09,0.0,,,,COOL,COOL,COOL,0.0,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,10,0,0,SOG,10,,,,,,,,,,False,False,0,,False,0,
