Date,Game,StartTimeLocal,StartTimeUTC,L10_SOG,L10_G,L10_A,L10_P,L5_G,L5_A,N_games_found,Player,Team,Pos,Tier,SD_PlayerID,Shoots,Position_SD,L10_S,Injury_Source,Injury_Status_Final,SD_InjuryStatus,SD_InjuryNotes,Best_Drought_Market,Best_Drought_Count,Best_Drought_Tag,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought_Display,Play_Tag,Plays_Points,Plays_Goal,Goal_ProofCount,Goal_Why,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Nathan Lgar,NJD,R,,,,,,,,,,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,0.8,7.2,A1+A2,495.0,83.6,19.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.0,0.0,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,23,0,0,SOG,23,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,TOR@WPG,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Logan Stanley,WPG,D,,30003148.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,0.0,,TOR,Dennis Hildeby,0.9088983050847458,2.9721219568389525,37.0,Confirmed,dailyfaceoff_name_and_stats,38.0,49.5,A1+A2,16.26,39.2,42.2,0.97,NONE,False,False,50.0,50.0,50.1,50.1,23,4.6,True,,,,,50.0,1.1434714620797497,0.08795934323690383,,,0.0,50.0,50.0,50.0,50.1,53.9,50.1,2.01,0.5,,,,,,,,1.51,,,Red,Red,Red,Red,47,38,50,42,GOAL,50,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Luca Pinelli,CBJ,C,,30006180.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,15.4,7.2,A1+A2,826.0,95.8,28.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,1.63,1.63,,,,,,,,0.0,,,Red,Red,Red,Red,32,32,44,27,GOAL,44,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,,,,,,,,Henri Jokiharju,BOS,D,,30003657.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,CHI,Arvid Soderblom,0.8725490196078431,3.8666501425207587,100.0,Likely,dailyfaceoff_name_and_stats,23.2,59.4,A1+A2,17.72,50.8,41.4,0.97,NONE,False,False,50.0,50.0,50.1,50.1,22,4.4,True,,,,,50.0,0.8650281477413154,0.49430179870932306,,,0.0,50.0,50.0,50.0,50.1,46.3,50.1,3.13,0.33,,,,,,,,2.8,,,Red,Red,Red,Red,58,31,49,49,POINTS,58,,,,,,,,,,False,False,1,,False,1,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,21.0,2.0,2.0,4.0,1.0,1.0,10.0,Dawson Mercer,NJD,C,,30004810.0,R,C,21.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,3,SOG 3,Healthy,Unknown,,,2,0.0,,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,89.7,81.1,A1+A2,18.57,55.7,79.9,1.12,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,2.0,2.0,1.8,1.9300000000000002,47.0,1.5049797122832902,0.6196975285872371,,,0.0,50.0,50.0,50.0,50.1,61.8,50.1,6.92,3.11,19.3,2.92,1.11,-1.7,,,,3.81,1.81,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,68,0,0,SOG,68,1.0,1.0,1.0,3.0,,,,🎯 D:3,,False,False,1,,False,2,,False,1,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,21.0,1.0,5.0,6.0,1.0,4.0,10.0,Tony DeAngelo,NYI,D,,30000733.0,R,D,21.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,4,GOAL 4,Healthy,Unknown,,,6,0.0,,CGY,Dustin Wolf,0.8977505112474438,3.0047073748873236,53.2,Confirmed,dailyfaceoff_name_and_stats,51.0,83.4,A1+A2,18.24,53.3,62.8,1.05,NONE,False,False,50.0,50.0,50.1,50.1,19,3.8,True,1.5,2.0,2.0,1.675,31.8,1.033979939021696,0.3976845919314215,,,0.0,50.0,50.0,50.0,50.1,51.0,50.1,4.67,0.87,16.75,-1.33,-0.13,-4.25,,,,3.8,-1.2,,Yellow,Red,Red,Yellow,58,42,48,60,ASSISTS,60,2.0,2.0,4.0,2.0,,,,🥅 D:4,,False,False,1,,False,1,,False,1,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,,,,,,,,Justin Kirkland,CGY,C,,30002595.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,NYI,David Rittich,0.9099804305283757,2.3946207794085748,19.3,Confirmed,dailyfaceoff_name_and_stats,23.4,18.8,A1+A2,565.07,87.6,34.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,,,,,50.0,0.008832621816575887,0.008832621816575887,,,0.0,50.0,50.0,50.0,50.1,31.6,50.1,1.29,0.66,,,,,,,,0.63,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,36,0,0,SOG,36,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,34.0,7.0,10.0,17.0,4.0,7.0,10.0,Tage Thompson,BUF,C,,30003158.0,R,C,34.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,6,0.0,,MIN,Filip Gustavsson,0.9110275689223057,2.4985581481734913,20.7,Confirmed,dailyfaceoff_name_and_stats,98.6,92.6,A1+A2,19.0,59.0,88.6,1.15,NONE,False,False,50.0,50.0,50.1,50.1,23,4.6,True,3.0,3.25,3.0,3.0,85.9,2.4924583353938976,0.8011473220908956,,,0.0,50.0,50.0,50.0,50.1,73.3,50.1,11.16,5.14,30.0,-5.84,-1.86,-4.0,,,,6.02,-3.98,,Green,Yellow,Yellow,Yellow,63,79,81,72,GOAL,81,0.0,0.0,0.0,0.0,,,,,,False,False,1,,False,3,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Jonas Siegenthaler,NJD,D,,30001108.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,30.4,39.9,A1+A2,19.78,63.4,40.3,0.96,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.21609075811840972,0.0,,,0.0,50.0,50.0,50.0,50.1,36.3,50.1,1.37,0.35,,,,,,,,1.02,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,36,0,0,SOG,36,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,15.0,1.0,1.0,2.0,0.0,0.0,10.0,Jonathan Huberdeau,CGY,L,,30000766.0,L,LW,15.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,7,GOAL 7,Healthy,Unknown,,,5,0.0,,NYI,David Rittich,0.9099804305283757,2.3946207794085748,19.3,Confirmed,dailyfaceoff_name_and_stats,86.6,72.6,A1+A2,18.49,55.0,75.4,1.1,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,1.0,1.375,1.4,1.14,15.0,1.4803935967102364,0.7401967983551182,,,0.0,50.0,50.0,50.0,50.1,61.0,50.1,6.5,3.09,11.4,4.5,2.09,-3.6,,,,3.41,2.41,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,63,0,0,SOG,63,6.0,6.0,7.0,4.0,,,,🥅 D:7,,False,False,1,,False,2,,False,1,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,16.0,1.0,3.0,4.0,0.0,0.0,10.0,Cole Sillinger,CBJ,C,,30004988.0,L,C,16.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,8,ASSISTS 8,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,78.8,78.2,A1+A2,15.48,34.3,69.7,1.08,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,1.0,1.5,1.8,1.28,20.9,1.4571359184003885,0.38856957824010363,,,0.0,50.0,50.0,50.0,50.1,60.5,50.1,5.77,2.25,12.8,1.77,1.25,-3.2,,,,3.52,0.52,,Yellow,Red,Red,Yellow,70,54,64,68,POINTS,70,7.0,8.0,7.0,2.0,,,,🅰️ D:8,,False,False,1,,False,1,,False,1,
2026-01-17,TOR@WPG,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Philippe Myers,TOR,D,,30002867.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,5,0.0,,WPG,Connor Hellebuyck,0.9010416666666666,2.7256425582785417,40.9,Confirmed,dailyfaceoff_name_and_stats,23.4,25.9,A1+A2,14.0,23.7,24.4,0.94,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,,,,,50.0,0.38381576843115306,0.19190788421557653,,,0.0,50.0,50.0,50.0,50.1,37.7,50.1,1.2,0.42,,,,,,,,0.78,,,Red,Red,Red,Red,32,29,41,26,GOAL,41,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Brendan Gaunce,CBJ,C,,30001196.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,47.6,30.9,A1+A2,12.12,12.0,34.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,,,,,50.0,0.7733066017471001,0.7733066017471001,,,0.0,50.0,50.0,50.0,50.1,44.3,50.1,2.66,1.43,,,,,,,,1.23,,,Red,Red,Red,Red,36,41,57,33,GOAL,57,,,,,,,,,,False,False,0,,False,1,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Adam Larsson,SEA,D,,30000303.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,28.4,49.5,A1+A2,21.94,72.9,44.7,0.98,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.7641247298548934,0.2778635381290522,,,0.0,50.0,50.0,50.0,50.1,43.9,50.1,1.82,0.33,,,,,,,,1.49,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,35,0,0,SOG,35,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Victor Mancini,VAN,D,,30005887.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,EDM,Tristan Jarry,0.902834008097166,2.7947146253497435,40.3,Confirmed,dailyfaceoff_name_and_stats,7.2,7.2,A1+A2,767.88,94.8,24.7,0.94,NONE,False,False,50.0,50.0,50.1,50.1,6,1.2,False,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.18,0.18,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,27,0,0,SOG,27,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Ivan Provorov,CBJ,D,,30000623.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,57.6,72.6,A1+A2,25.8,79.6,67.3,1.07,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,,,,,50.0,0.8731657455692036,0.3118449091318584,,,0.0,50.0,50.0,50.0,50.1,46.6,50.1,4.05,1.1,,,,,,,,2.96,,,Yellow,Red,Red,Yellow,67,53,69,61,GOAL,69,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,24.0,3.0,4.0,7.0,1.0,1.0,10.0,Mats Zuccarello,MIN,R,,30001087.0,L,RW,24.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,3,GOAL 3,Healthy,Unknown,,,4,0.0,,BUF,Ukko-Pekka Luukkonen,0.9044444444444445,2.5926174047028874,32.4,Confirmed,dailyfaceoff_name_and_stats,61.8,81.1,A1+A2,18.27,53.8,67.0,1.07,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,3.0,2.375,2.6,2.8600000000000003,81.8,2.115336187358348,1.057668093679174,,,0.0,50.0,50.0,50.0,50.1,70.6,50.1,8.19,2.09,28.6,1.19,-0.91,4.6,,,,6.1,2.1,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,58,0,0,SOG,58,2.0,2.0,3.0,0.0,,,,🥅 D:3,,False,False,1,,False,3,,False,1,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Connor Brown,NJD,R,,30000491.0,R,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,68.9,54.8,A1+A2,16.48,40.4,58.3,1.03,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,1.5212798068216118,0.6519770600664051,,,0.0,50.0,50.0,50.0,50.1,62.0,50.1,3.9,1.84,,,,,,,,2.07,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,54,0,0,SOG,54,,,,,,,,,,False,False,1,,False,1,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Sam Colangelo,ANA,R,,30004829.0,R,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,LAK,Anton Forsberg,0.9006928406466512,2.649278636340299,39.2,Unconfirmed,dailyfaceoff_name_and_stats,14.0,7.2,A1+A2,615.88,89.4,26.7,0.94,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,,,,,50.0,0.013060513713539399,0.0,,,0.0,50.0,50.0,50.0,50.1,32.7,50.1,0.53,0.53,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,31,0,0,SOG,31,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,26.0,1.0,11.0,12.0,0.0,8.0,10.0,Clayton Keller,UTA,R,,30003141.0,L,RW,26.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,7,GOAL 7,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.922077922077922,2.2871664548919948,2.5,Unconfirmed,dailyfaceoff_name_and_stats,94.1,97.6,A1+A2,19.24,60.5,88.6,1.15,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,2.5,2.5,2.2,2.395,68.6,1.9205789571349043,1.0020411950269066,,,0.0,50.0,50.0,50.0,50.1,68.8,50.1,11.32,3.87,23.95,-0.68,2.87,-2.05,,,,7.45,-3.55,,Green,Red,Red,Green,64,74,67,71,SOG,74,0.0,0.0,7.0,0.0,,,,🥅 D:7,,False,False,2,,False,3,,False,0,
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Juuso Parssinen,NYR,C,,30004968.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PHI,Aleksei Kolosov,0.8863636363636364,0.044802867383512544,50.0,Confirmed,dailyfaceoff_name_and_stats,21.5,18.8,A1+A2,535.79,85.4,33.3,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.02418054809242343,0.0,,,0.0,50.0,50.0,50.0,50.1,33.9,50.1,1.28,0.61,,,,,,,,0.67,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,34,0,0,SOG,34,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,,,,,,,,Kyle MacLean,NYI,C,,30004332.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,6,0.0,,CGY,Dustin Wolf,0.8977505112474438,3.0047073748873236,53.2,Confirmed,dailyfaceoff_name_and_stats,43.9,25.9,A1+A2,10.63,5.4,29.9,0.94,NONE,False,False,50.0,50.0,50.1,50.1,19,3.8,True,,,,,50.0,0.7536899403328797,0.0,,,0.0,50.0,50.0,50.0,50.1,43.5,50.1,1.53,0.92,,,,,,,,0.61,,,Red,Red,Red,Red,32,38,54,29,GOAL,54,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,19.0,2.0,5.0,7.0,1.0,4.0,10.0,Luke Hughes,NJD,D,,30004986.0,L,D,19.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,3,GOAL 3,Healthy,Unknown,,,2,1.0,🟢 ROLE+,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,63.9,89.3,A1+A2,23.38,76.6,75.3,1.1,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,2.0,2.0,2.0,2.0,52.3,0.989990100098999,0.3959960400395996,,,0.0,50.0,50.0,50.0,50.1,50.0,50.1,6.3,1.38,20.0,-0.7,-0.62,1.0,,,,4.92,-0.08,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,57,0,0,SOG,57,0.0,0.0,3.0,1.0,,,,🥅 D:3,,False,False,2,,False,0,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Kaapo Kakko,SEA,R,,30004471.0,L,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,59.2,69.9,A1+A2,14.52,27.4,56.6,1.03,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,1.5559493452046507,0.4667848035613952,,,0.0,50.0,50.0,50.0,50.1,62.9,50.1,5.86,1.76,,,,,,,,4.1,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,48,0,0,SOG,48,,,,,,,,,,False,False,0,,False,1,,False,0,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,25.0,4.0,5.0,9.0,1.0,0.0,10.0,Aliaksei Protas,WSH,C,,30004562.0,L,C,25.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,5,ASSISTS 5,Healthy,Unknown,,,1,0.0,,FLA,Daniil Tarasov,0.9040404040404041,2.8127313101406366,39.2,Unconfirmed,dailyfaceoff_name_and_stats,90.1,78.2,A1+A2,18.25,53.5,78.6,1.11,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,3.0,2.375,2.4,2.79,80.0,2.058728461672344,0.6265695318133221,,,0.0,50.0,50.0,50.0,50.1,70.0,50.1,6.97,3.26,27.9,-2.03,-0.74,2.9,,,,3.71,-1.29,,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,73,0,0,SOG,73,4.0,5.0,4.0,0.0,,,,🅰️ D:5,,False,False,1,,False,3,,False,1,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,,,,,,,,Louis Crevier,CHI,D,,30004650.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,BOS,Joonas Korpisalo,0.8942917547568711,3.1994312122289372,63.5,Confirmed,dailyfaceoff_name_and_stats,43.8,63.0,A1+A2,15.62,35.7,48.9,1.0,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,,,,,50.0,1.113955385524206,0.7088806998790402,,,0.0,50.0,50.0,50.0,50.1,53.3,50.1,2.95,0.69,,,,,,,,2.26,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,40,0,0,SOG,40,,,,,,,,,,False,False,0,,False,1,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Brian Halonen,NJD,L,,30005569.0,R,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,13.7,7.2,A1+A2,450.11,82.1,25.1,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.014877262583684603,0.0,,,0.0,50.0,50.0,50.0,50.1,33.0,50.1,0.46,0.46,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,30,0,0,SOG,30,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Juho Lammikko,NJD,C,,,,,,,,,,GOAL,0,,Healthy,Unknown,,,2,0.0,,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,38.2,25.9,A1+A2,10.16,3.8,27.0,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.5433552184740774,0.5433552184740774,,,0.0,50.0,50.0,50.0,50.1,39.7,50.1,1.86,1.01,,,,,,,,0.85,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,35,0,0,SOG,35,,,,,,,,,,False,False,1,,False,1,,False,0,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Ridly Greig,OTT,C,,30004802.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8742004264392325,3.3529606769065623,87.4,Confirmed,dailyfaceoff_name_and_stats,76.1,72.6,A1+A2,16.51,40.8,67.8,1.07,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,,,,,50.0,1.828629480300962,0.5714467125940506,,,0.0,50.0,50.0,50.0,50.1,67.6,50.1,5.7,2.3,,,,,,,,3.4,,,Yellow,Yellow,Red,Yellow,65,58,79,63,GOAL,79,,,,,,,,,,False,False,1,,False,2,,False,0,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,,,,,,,,Jeffrey Viel,BOS,L,,30003401.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,CHI,Arvid Soderblom,0.8725490196078431,3.8666501425207587,100.0,Likely,dailyfaceoff_name_and_stats,24.8,7.2,A1+A2,570.3,87.7,31.2,0.94,NONE,False,False,50.0,50.0,50.1,50.1,22,4.4,True,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,1.12,1.12,,,,,,,,0.0,,,Red,Red,Red,Red,34,36,54,30,GOAL,54,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Kevin Stenlund,UTA,C,,30002841.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.922077922077922,2.2871664548919948,2.5,Unconfirmed,dailyfaceoff_name_and_stats,61.6,49.5,A1+A2,14.62,28.4,50.7,1.0,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,,,,,50.0,0.6948018528049408,0.23160061760164694,,,0.0,50.0,50.0,50.0,50.1,42.3,50.1,2.66,1.17,,,,,,,,1.49,,,Red,Red,Red,Red,42,50,59,39,GOAL,59,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Brandon Montour,SEA,D,,30000882.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,55.7,66.7,A1+A2,22.04,73.4,63.1,1.05,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.9135027119611762,0.3425635169854411,,,0.0,50.0,50.0,50.0,50.1,47.6,50.1,5.87,1.74,,,,,,,,4.13,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,50,0,0,SOG,50,,,,,,,,,,False,False,0,,False,0,,False,0,
