Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Jonathan Marchessault,NSH,R,,GTD,Unknown,,,3,-1.0,🟡 GTD,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,69.8,31.3,A1+A2,1006.43,64.7,55.3,1.01,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,,,,,50.0,,,,,,,0.8227067050596463,0.0,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,46.2,43.2,3.57,2.49,,,,,COOL,COOL,COOL,1.08,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,63,0,0,SOG,63,,,,,,,,,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Denton Mateychuk,CBJ,D,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,45.1,74.6,A1+A2,1247.67,89.2,64.3,1.026,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,2.0,1.5,1.4,1.79,43.2,9.0,2.0,14.0,1.0,3.0,7.0,1.4481417748675889,0.48271392495586296,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,60.7,18.9,3.82,0.72,17.9,-5.18,-1.28,3.9,COOL,COOL,HOT,3.1,-3.9,COOL,Yellow,Red,Red,Yellow,57,48,44,63,ASSISTS,63,3.0,3.0,4.0,0.0,,,,🅰️ D:3,,False,False,2,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Arseny Gritsyuk,NJD,R,,Healthy,Unknown,,,2,0.0,,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,70.7,64.9,A1+A2,905.6,50.6,64.6,1.026,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,1.5,1.75,2.0,1.675,40.8,2.0,1.0,17.0,1.0,1.0,1.0,1.6381010162293341,0.6552404064917337,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,64.0,76.3,4.38,1.82,16.75,2.38,0.82,-0.25,WARM,COOL,COOL,2.56,1.56,WARM,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,63,0,0,SOG,63,2.0,2.0,4.0,1.0,,,,🎯 D:1,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Ondrej Palat,NJD,L,,Healthy,Unknown,,,2,0.0,,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,68.3,46.0,A1+A2,768.43,30.1,52.9,1.005,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,,,,,50.0,,,,,,,0.7214910815685751,0.36074554078428755,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,43.6,76.3,2.85,1.48,,,,,COOL,COOL,COOL,1.37,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,63,0,0,SOG,63,,,,,,,,,,False,False,0,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Blake Lizotte,PIT,C,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,60.0,41.2,A1+A2,839.06,39.8,49.4,0.999,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,1.1018801923917796,0.1574114560559685,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,53.1,60.7,2.9,1.43,,,,,COOL,COOL,COOL,1.47,,COOL,Red,Red,Red,Red,47,62,60,49,SOG,62,,,,,,,,,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Cody Glass,NJD,C,,Healthy,Unknown,,,2,0.0,,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,70.4,26.3,A1+A2,814.76,34.2,47.7,0.996,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,1.0,0.875,1.0,1.0,15.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0064299692479732,0.0,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,51.0,76.3,2.73,2.12,10.0,1.73,1.12,0.0,WARM,COOL,COOL,0.6,0.6,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,62,0,0,SOG,62,6.0,10.0,6.0,6.0,,,,🎯 D:6,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Dylan DeMelo,WPG,D,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,23.9,74.6,A1+A2,1276.35,91.8,55.2,1.009,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,1.0,1.0,1.0,1.0,15.0,2.0,1.0,10.0,1.0,1.0,1.0,0.9882800126702566,0.30408615774469433,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,50.5,48.8,3.3,0.25,10.0,1.3,-0.75,0.0,COOL,COOL,COOL,3.05,2.05,WARM,Yellow,Red,Red,Yellow,61,30,30,62,ASSISTS,62,3.0,3.0,4.0,0.0,,,,🅰️ D:3,,False,False,0,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Martin Fehrvry,WSH,D,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,48.3,74.6,A1+A2,1133.33,77.7,63.4,1.024,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,1.0,1.125,1.2,1.07,20.4,5.0,0.0,12.0,0.0,4.0,5.0,1.0918507803933462,0.3359540862748758,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,52.9,37.5,3.73,0.77,10.7,-1.27,0.77,-1.3,COOL,COOL,COOL,2.96,-2.04,COOL,Yellow,Red,Red,Yellow,57,48,49,61,ASSISTS,61,0.0,0.0,10.0,2.0,,,,🅰️ D:0,,False,False,1,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Matthew Wood,NSH,R,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,77.2,46.0,A1+A2,745.8,27.1,56.3,1.011,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,1.0,1.125,0.6,0.86,7.3,0.0,0.0,11.0,0.0,0.0,0.0,1.5026435395603377,0.5008811798534458,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,61.6,43.2,4.18,2.45,8.6,4.18,2.45,-2.4,HOT,WARM,COOL,1.73,1.73,WARM,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,61,0,0,SOG,61,10.0,10.0,10.0,10.0,,,,🎯 D:10,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Mason Lohrei,BOS,D,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,37.1,77.6,A1+A2,1002.78,63.9,56.7,1.012,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,1.5,1.5,1.8,1.605,38.3,5.0,2.0,16.0,2.0,1.0,3.0,1.3126525117100944,0.6058396207892744,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,57.7,49.8,4.1,0.56,16.05,-0.9,-1.44,0.05,COOL,COOL,COOL,3.54,0.54,COOL,Yellow,Red,Red,Yellow,57,44,42,61,ASSISTS,61,1.0,3.0,1.0,0.0,,,,🅰️ D:3,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Marat Khusnutdinov,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,66.3,68.5,A1+A2,837.85,39.4,61.7,1.021,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,,,,,50.0,,,,,,,2.0085783031697875,0.5021445757924469,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,68.9,49.8,4.35,1.54,,,,,COOL,COOL,COOL,2.81,,COOL,Red,Red,Red,Red,60,60,60,61,ASSISTS,61,,,,,,,,,,False,False,2,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Casey Mittelstadt,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,65.0,61.2,A1+A2,902.37,49.8,60.6,1.019,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,,,,,50.0,,,,,,,1.85246443929871,0.39695666556400927,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,66.4,49.8,4.28,1.66,,,,,COOL,COOL,COOL,2.62,,COOL,Red,Red,Red,Red,57,61,60,57,SOG,61,,,,,,,,,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Sean Kuraly,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,66.7,61.2,A1+A2,842.38,40.9,59.6,1.017,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,,,,,50.0,,,,,,,1.5108593012275733,0.7554296506137866,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,61.8,49.8,3.43,1.4,,,,,COOL,COOL,COOL,2.03,,COOL,Red,Red,Red,Red,56,61,60,56,SOG,61,,,,,,,,,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Ivan Provorov,CBJ,D,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,55.8,71.5,A1+A2,1556.55,99.6,70.1,1.036,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,2.0,2.0,2.4,2.14,63.6,5.0,1.0,21.0,0.0,3.0,4.0,0.8678398575852542,0.3337845606097131,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,47.7,18.9,3.85,1.02,21.4,-1.15,0.02,0.4,COOL,COOL,COOL,2.83,-1.17,COOL,Yellow,Red,Red,Yellow,53,60,50,61,ASSISTS,61,1.0,1.0,7.0,1.0,,,,🅰️ D:1,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Luke Hughes,NJD,D,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,65.1,84.7,A1+A2,1401.82,97.0,78.4,1.051,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,1.0,1.5,1.4,1.14,23.8,4.0,2.0,15.0,2.0,1.0,2.0,0.9224946779153197,0.2838445162816368,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,49.0,76.3,5.43,1.37,11.4,1.43,-0.63,-3.6,COOL,COOL,COOL,4.06,2.06,WARM,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,61,0,0,SOG,61,0.0,4.0,0.0,1.0,,,,🎯 D:1,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Michael Carcone,UTA,L,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,74.0,51.5,A1+A2,733.79,25.3,56.4,1.011,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,1.5,1.5,1.8,1.605,38.3,3.0,2.0,16.0,2.0,0.0,1.0,1.7323754855119788,0.6187055305399924,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,65.3,65.0,3.51,1.87,16.05,0.51,-0.13,0.05,COOL,COOL,COOL,1.65,0.65,COOL,Red,Red,Red,Red,42,61,61,59,SOG,61,2.0,9.0,2.0,3.0,,,,🎯 D:3,,False,False,3,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Noel Acciari,PIT,C,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,56.9,46.0,A1+A2,796.77,32.7,48.2,0.997,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,1.8968333421149692,0.7587333368459876,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,67.2,60.7,3.49,1.5,,,,,COOL,COOL,COOL,1.99,,COOL,Red,Red,Red,Red,51,60,58,53,SOG,60,,,,,,,,,,False,False,3,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Michael McCarron,NSH,C,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,63.6,51.5,A1+A2,860.21,42.8,55.2,1.009,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,,,,,50.0,,,,,,,0.854787829449476,0.36633764119263257,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,47.5,43.2,2.94,1.3,,,,,COOL,COOL,COOL,1.64,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,60,0,0,SOG,60,,,,,,,,,,False,False,0,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Fedor Svechkov,NSH,C,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,65.8,51.5,A1+A2,739.31,26.0,52.8,1.005,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,,,,,50.0,,,,,,,1.0188559097180458,0.38207096614426717,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,51.6,43.2,3.09,1.42,,,,,COOL,COOL,COOL,1.67,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,60,0,0,SOG,60,,,,,,,,,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Alex Iafallo,WPG,L,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,77.5,57.1,A1+A2,899.91,49.4,64.8,1.027,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,0.5,0.75,0.8,0.605,2.9,3.0,1.0,8.0,1.0,1.0,2.0,0.9516256938937351,0.0,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,49.5,48.8,3.97,2.06,6.05,0.97,1.06,-1.95,COOL,COOL,COOL,1.91,-0.09,COOL,Red,Red,Red,Red,45,58,60,44,GOAL,60,1.0,1.0,4.0,10.0,,,,🥅 D:4,,False,False,0,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Hendrix Lapierre,WSH,C,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,63.3,46.0,A1+A2,535.95,5.6,45.7,0.992,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,,,,,50.0,,,,,,,0.987157808144052,0.16452630135734198,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,50.3,37.5,2.71,1.29,,,,,COOL,COOL,COOL,1.42,,COOL,Red,Red,Red,Red,45,58,59,48,GOAL,59,,,,,,,,,,False,False,1,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Matt Roy,WSH,D,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,39.7,71.5,A1+A2,1240.49,88.1,60.5,1.019,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,1.0,1.0,1.0,1.0,15.0,3.0,0.0,11.0,0.0,2.0,3.0,0.9034065957046362,0.5269871808277045,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,48.4,37.5,3.25,0.53,10.0,0.25,0.53,-1.0,COOL,COOL,COOL,2.72,-0.28,COOL,Yellow,Red,Red,Yellow,57,43,45,59,ASSISTS,59,2.0,2.0,10.0,2.0,,,,🅰️ D:2,,False,False,2,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Ethen Frank,WSH,C,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,62.5,57.1,A1+A2,730.91,24.2,52.9,1.005,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,,,,,50.0,,,,,,,2.126886020723505,0.9816397018723868,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,69.8,37.5,3.96,1.6,,,,,COOL,COOL,COOL,2.36,,COOL,Red,Red,Red,Red,54,59,59,57,SOG,59,,,,,,,,,,False,False,3,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Nic Dowd,WSH,C,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,49.7,61.2,A1+A2,929.22,53.5,54.5,1.008,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,,,,,50.0,,,,,,,1.0337772353637962,0.0,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,51.8,37.5,3.44,0.98,,,,,COOL,COOL,COOL,2.45,,COOL,Red,Red,Red,Red,57,55,53,59,ASSISTS,59,,,,,,,,,,False,False,1,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Adam Gaudette,SJS,R,,Healthy,Unknown,,,6,0.0,,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,66.6,51.5,A1+A2,722.23,22.7,52.5,1.005,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,,,,,50.0,,,,,,,1.8229526308520922,0.3314459328821986,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,66.1,17.8,3.77,1.76,,,,,COOL,COOL,COOL,2.01,,COOL,Red,Red,Red,Red,49,58,59,45,GOAL,59,,,,,,,,,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Egor Chinakhov,PIT,R,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,59.3,36.3,A1+A2,635.38,14.5,42.3,0.986,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,1.4090708938793484,0.3522677234698371,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,59.0,60.7,2.54,1.38,,,,,COOL,COOL,COOL,1.16,,COOL,Red,Red,Red,Red,43,59,58,46,SOG,59,,,,,,,,,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Ville Koivunen,PIT,R,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,56.0,31.3,A1+A2,761.07,29.0,42.0,0.986,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,0.37833009300614784,0.0,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,38.6,60.7,2.68,1.59,,,,,COOL,COOL,COOL,1.1,,COOL,Red,Red,Red,Red,40,59,57,42,SOG,59,,,,,,,,,,False,False,1,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Kaedan Korczak,VGK,D,,Healthy,Unknown,,,5,0.0,,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,38.0,57.1,A1+A2,1031.37,66.9,50.5,1.001,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,,,,,50.0,,,,,,,0.9426327064984528,0.342775529635801,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,49.3,82.8,2.39,0.52,,,,,COOL,COOL,COOL,1.86,,COOL,Red,Red,Red,Red,59,55,49,59,ASSISTS,59,,,,,,,,,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Paul Cotter,NJD,L,,Healthy,Unknown,,,2,0.0,,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,61.2,41.2,A1+A2,731.8,24.5,46.9,0.994,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,,,,,50.0,,,,,,,0.7441091360066143,0.12401818933443572,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,44.1,76.3,2.47,1.26,,,,,COOL,COOL,COOL,1.21,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,59,0,0,SOG,59,,,,,,,,,,False,False,0,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Alex Steeves,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,63.7,46.0,A1+A2,754.21,28.6,50.5,1.001,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,,,,,50.0,,,,,,,1.8087422542287723,0.2009713615809747,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,65.9,49.8,4.13,1.98,,,,,COOL,COOL,COOL,2.14,,COOL,Red,Red,Red,Red,47,58,58,48,SOG,58,,,,,,,,,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Tanner Jeannot,BOS,L,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,69.6,74.6,A1+A2,822.59,36.4,64.7,1.026,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,1.0,0.75,0.6,0.86,7.3,5.0,1.0,7.0,0.0,2.0,4.0,2.000625195373554,0.7502344482650828,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,68.3,49.8,4.98,1.72,8.6,-0.02,0.72,1.6,COOL,COOL,WARM,3.25,-0.75,COOL,Yellow,Red,Red,Yellow,54,58,58,57,SOG,58,1.0,1.0,5.0,10.0,,,,🎯 D:10,,False,False,2,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Kevin Stenlund,UTA,C,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,60.7,51.5,A1+A2,873.89,45.7,54.5,1.008,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,,,,,50.0,,,,,,,0.7437248218159281,0.2479082739386427,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,44.0,65.0,2.78,1.18,,,,,COOL,COOL,COOL,1.6,,COOL,Red,Red,Red,Red,49,58,56,57,SOG,58,,,,,,,,,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Vladislav Namestnikov,WPG,C,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,68.5,26.3,A1+A2,841.19,40.5,48.1,0.997,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,,,,,50.0,,,,,,,0.757389810301904,0.2524632701006347,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,44.5,48.8,2.03,1.56,,,,,COOL,COOL,COOL,0.47,,COOL,Red,Red,Red,Red,33,58,58,34,SOG,58,,,,,,,,,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Jonathan Toews,WPG,C,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,77.0,64.9,A1+A2,905.51,50.2,67.4,1.031,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,1.0,1.0,1.0,1.0,15.0,5.0,1.0,11.0,1.0,2.0,4.0,1.2191367526630135,0.5541530693922788,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,55.7,48.8,4.42,2.03,10.0,-0.58,1.03,-1.0,COOL,COOL,COOL,2.4,-1.6,COOL,Red,Red,Red,Red,46,53,58,48,GOAL,58,0.0,2.0,0.0,1.0,,,,🥅 D:0,,False,False,1,
